Date,Country,City,Specie,count,min,max,median,variance
03-01-2021,Italy,Naples,co,214,1.9,16.5,3.8,60.08
13-03-2021,Italy,Naples,co,154,1,10,4.6,26.45
31-03-2021,Italy,Naples,co,185,1.9,21.7,5.3,69.43
04-04-2021,Italy,Naples,co,159,1,8.8,2.8,25.93
26-05-2021,Italy,Naples,co,143,0.1,8.2,2.7,29.82
06-06-2021,Italy,Naples,co,145,1,9.1,4.6,26.99
30-06-2021,Italy,Naples,co,176,0.3,11.8,3.7,52.18
21-03-2021,Italy,Naples,co,150,1,8.2,2.8,32.28
03-04-2021,Italy,Naples,co,192,1.4,9.1,5.5,27
12-04-2021,Italy,Naples,co,191,2.6,14.5,6.3,41.13
17-05-2021,Italy,Naples,co,175,1.3,8.4,3.7,26.9
10-07-2021,Italy,Naples,co,155,1,8.2,2.8,38.82
23-11-2021,Italy,Naples,co,182,1.6,68.5,5.5,507.02
02-02-2021,Italy,Naples,co,187,0.6,37.3,7.2,539.91
16-06-2021,Italy,Naples,co,165,0.7,9.1,4.6,28.74
05-12-2021,Italy,Naples,co,174,1.4,15.4,3.7,87.21
28-04-2021,Italy,Naples,co,179,0.2,11.8,3.8,42.92
15-05-2021,Italy,Naples,co,147,1,8.4,3.1,28.6
18-05-2021,Italy,Naples,co,174,1,9.5,3.7,27.42
27-08-2021,Italy,Naples,co,172,1,7.3,3.7,20.22
24-11-2021,Italy,Naples,co,152,1,10,3.7,23.94
31-12-2020,Italy,Naples,co,198,1.9,40.7,5.5,520.26
23-06-2021,Italy,Naples,co,156,0.1,10.9,5.5,46.82
28-11-2021,Italy,Naples,co,127,1,9.2,2.8,37.13
05-01-2021,Italy,Naples,co,200,1.9,52.4,5.1,923.56
27-02-2021,Italy,Naples,co,187,3.7,20.6,5.9,93.27
06-03-2021,Italy,Naples,co,189,1.5,13.7,5.2,73.32
15-08-2021,Italy,Naples,co,155,1,9.1,4.6,25.29
06-11-2021,Italy,Naples,co,131,0.1,11,2.8,77.43
24-02-2021,Italy,Naples,co,190,3.7,52.2,10.8,501.38
11-09-2021,Italy,Naples,co,185,0.3,10,4.2,25.85
29-11-2021,Italy,Naples,co,154,1.1,15.5,5.5,107.26
06-01-2021,Italy,Naples,co,207,1.9,52.4,5.7,1276.97
26-02-2021,Italy,Naples,co,188,3.7,22.6,9,112.95
18-03-2021,Italy,Naples,co,153,0.8,7.3,3.7,12.09
27-04-2021,Italy,Naples,co,173,1.5,11.3,4.7,42.57
02-05-2021,Italy,Naples,co,176,1,5.6,2.8,14.75
21-06-2021,Italy,Naples,co,179,0.1,12.9,5.5,48.71
01-08-2021,Italy,Naples,co,157,0.1,9.1,3.2,32.51
08-01-2021,Italy,Naples,co,212,2.8,18.1,6.1,100.1
07-03-2021,Italy,Naples,co,184,0.6,14.4,3.8,62.31
22-03-2021,Italy,Naples,co,167,1,7.5,2.8,34.14
01-07-2021,Italy,Naples,co,162,0.2,9.1,3.1,47.24
06-08-2021,Italy,Naples,co,136,0.1,4.8,2.2,19.88
27-11-2021,Italy,Naples,co,144,1,14.5,3.1,54.9
19-02-2021,Italy,Naples,co,190,2.1,53,7.3,702.84
20-02-2021,Italy,Naples,co,182,1.9,52.2,7.9,575.82
23-05-2021,Italy,Naples,co,160,0.1,10,3.8,43.58
13-06-2021,Italy,Naples,co,174,1,7.7,4.6,17.43
09-09-2021,Italy,Naples,co,182,1.9,10.9,4,29.45
17-09-2021,Italy,Naples,co,191,0.7,9.1,4.6,37.71
16-11-2021,Italy,Naples,co,165,0.2,18.3,4.6,109.3
14-02-2021,Italy,Naples,co,121,0.1,8.2,1.9,37.95
16-02-2021,Italy,Naples,co,186,1,40,7.3,472.72
09-03-2021,Italy,Naples,co,187,1.9,12.8,5.1,54.43
29-04-2021,Italy,Naples,co,187,0.2,12.7,4.6,60.32
14-05-2021,Italy,Naples,co,187,1,10.9,2.8,24.65
04-09-2021,Italy,Naples,co,180,1.2,8.2,3.8,14.63
17-01-2021,Italy,Naples,co,213,1.7,14.5,5.5,71.72
25-07-2021,Italy,Naples,co,180,0.2,8.3,3.7,37.58
13-01-2021,Italy,Naples,co,216,1.9,39.8,8.6,704.15
18-06-2021,Italy,Naples,co,162,0.1,9.4,4.6,43.87
17-07-2021,Italy,Naples,co,178,0.4,8.2,3.7,28.02
13-08-2021,Italy,Naples,co,163,1.6,9.3,4.6,32.67
25-08-2021,Italy,Naples,co,159,0.2,9.1,3.7,24.14
09-11-2021,Italy,Naples,co,166,0.1,21.9,3.8,220.09
21-01-2021,Italy,Naples,co,172,2,29,4.6,100.07
26-01-2021,Italy,Naples,co,167,1.9,41.6,5.2,173.71
23-04-2021,Italy,Naples,co,180,1.9,11.8,4.6,36.21
22-05-2021,Italy,Naples,co,158,0.1,10.2,3.7,41.82
24-05-2021,Italy,Naples,co,172,1,10.3,3.8,48.65
14-07-2021,Italy,Naples,co,157,0.2,7.6,2.8,43.79
29-07-2021,Italy,Naples,co,165,1,12.7,4.5,66.34
13-11-2021,Italy,Naples,co,172,1,15.4,5.6,86.37
24-01-2021,Italy,Naples,co,105,1.9,28.1,3.7,66.16
04-02-2021,Italy,Naples,co,192,1.9,41.6,8.5,460.76
14-03-2021,Italy,Naples,co,175,1,6.4,3.7,11.94
11-04-2021,Italy,Naples,co,188,1.6,12.2,5.5,34.11
27-05-2021,Italy,Naples,co,130,0.1,10,2.8,46.93
10-11-2021,Italy,Naples,co,153,0.1,49.2,3.7,356.79
24-03-2021,Italy,Naples,co,186,1,62,4.9,260.56
20-08-2021,Italy,Naples,co,178,0.3,6.4,3.7,18.99
05-11-2021,Italy,Naples,co,153,0.1,17.6,4.6,75.99
27-07-2021,Italy,Naples,co,172,0.2,105.8,4.6,1234.5
31-08-2021,Italy,Naples,co,186,1.6,12.1,3.8,44.28
02-11-2021,Italy,Naples,co,151,0.1,21.7,3.2,267.31
04-12-2021,Italy,Naples,co,162,1,22.6,5.5,150.97
30-11-2021,Italy,Naples,co,179,1.5,42.9,6.4,727.76
31-01-2021,Italy,Naples,co,168,0.1,13.6,4.6,48.94
03-05-2021,Italy,Naples,co,161,1,11.3,3.7,35.78
04-06-2021,Italy,Naples,co,168,0.4,12.2,4.6,56.52
18-08-2021,Italy,Naples,co,152,0.1,6.4,3.7,19.95
05-09-2021,Italy,Naples,co,147,2.1,7.3,3.7,8.19
18-09-2021,Italy,Naples,co,182,1,11.8,4.6,46.44
30-09-2021,Italy,Naples,co,190,1,14.5,5,57.3
10-01-2021,Italy,Naples,co,204,2.3,14.8,5.5,44
25-01-2021,Italy,Naples,co,155,2.8,67.2,4.7,950.38
10-03-2021,Italy,Naples,co,182,1,11.8,3.7,31.21
16-04-2021,Italy,Naples,co,145,1,62,3.7,259.61
21-07-2021,Italy,Naples,co,188,0.2,10.9,3.9,43.51
10-05-2021,Italy,Naples,co,184,1.6,13.6,4.6,61.06
01-01-2021,Italy,Naples,co,194,2,43.4,5.7,280.7
24-04-2021,Italy,Naples,co,169,1,15.4,3.7,62.85
13-09-2021,Italy,Naples,co,173,1,19,4.6,78.03
08-11-2021,Italy,Naples,co,143,0.1,12.1,4.3,102.16
11-11-2021,Italy,Naples,co,162,0.1,10.9,3.7,38.11
01-04-2021,Italy,Naples,co,187,1.9,20.8,6.4,83.95
15-04-2021,Italy,Naples,co,184,1.8,8.2,4.1,28.24
07-05-2021,Italy,Naples,co,152,0.7,10,3.7,29.79
06-04-2021,Italy,Naples,co,179,1,14,4.5,38.82
29-08-2021,Italy,Naples,co,170,1,22.6,3.1,59.97
29-09-2021,Italy,Naples,co,179,1.8,27.4,4.6,125.03
14-08-2021,Italy,Naples,co,161,2.8,9.1,4.6,26.6
23-01-2021,Italy,Naples,co,120,1.9,19.9,3.7,37.07
12-02-2021,Italy,Naples,co,151,0.8,33.5,5,150.15
05-03-2021,Italy,Naples,co,189,1.9,20.2,6.4,138.36
11-03-2021,Italy,Naples,co,185,1,14.5,3.9,62.25
19-04-2021,Italy,Naples,co,187,1.3,9.1,4.9,25.22
06-05-2021,Italy,Naples,co,151,1,8.2,3.7,26.49
18-07-2021,Italy,Naples,co,174,0.2,7.3,2.8,25.2
08-09-2021,Italy,Naples,co,184,1.9,9.4,3.7,28.61
20-09-2021,Italy,Naples,co,183,1,128.7,3.7,1928.98
22-01-2021,Italy,Naples,co,157,2.2,32.6,3.7,61.65
03-06-2021,Italy,Naples,co,143,1.9,10,4.6,38.21
07-06-2021,Italy,Naples,co,185,1,10.9,4.6,40.05
24-08-2021,Italy,Naples,co,180,0.2,8.2,3.7,24.29
02-09-2021,Italy,Naples,co,173,1,8.2,2.9,18.51
14-09-2021,Italy,Naples,co,190,1,215.5,4.6,16334.1
19-09-2021,Italy,Naples,co,186,1,10,3.9,27.94
08-02-2021,Italy,Naples,co,176,0.9,13.6,3.8,72.26
10-02-2021,Italy,Naples,co,179,1,9.1,3.7,25.67
13-02-2021,Italy,Naples,co,130,0.1,9.1,2.6,34.4
15-02-2021,Italy,Naples,co,136,0.1,26.2,3.7,259.3
30-05-2021,Italy,Naples,co,135,0.1,7.3,3.2,42.06
14-01-2021,Italy,Naples,co,215,2.8,38.4,12.3,519.33
08-03-2021,Italy,Naples,co,189,1.9,13.6,5.5,55.35
21-08-2021,Italy,Naples,co,181,0.2,5.9,3.1,20.1
21-03-2021,Italy,Naples,temperature,302,6,12,7,40.02
06-05-2021,Italy,Naples,temperature,312,10.3,21.3,16.1,64.23
24-07-2021,Italy,Naples,temperature,312,20.4,30.9,26.5,72.51
20-08-2021,Italy,Naples,temperature,312,21,31.1,25.6,72.56
09-01-2021,Italy,Naples,temperature,336,5.5,10,8.5,7.87
30-01-2021,Italy,Naples,temperature,312,8,16.4,13,40.14
19-03-2021,Italy,Naples,temperature,312,1.7,10.5,7.5,49.07
30-04-2021,Italy,Naples,temperature,312,13.3,29.4,21,199.98
12-06-2021,Italy,Naples,temperature,302,15.8,28.1,24,97.97
09-08-2021,Italy,Naples,temperature,312,22.5,34,28,112.12
17-06-2021,Italy,Naples,temperature,312,16.2,28.7,23,87
03-08-2021,Italy,Naples,temperature,302,18.3,29,24.5,72.09
08-08-2021,Italy,Naples,temperature,312,18.9,34.3,27.1,138.42
10-09-2021,Italy,Naples,temperature,312,18,28,23.5,94.62
01-01-2021,Italy,Naples,temperature,335,4,13.5,10.5,113.96
07-03-2021,Italy,Naples,temperature,312,8.4,16.1,12.7,45.7
12-05-2021,Italy,Naples,temperature,312,13.8,20,16.5,25.63
06-04-2021,Italy,Naples,temperature,312,7.9,17.2,13,58.67
07-05-2021,Italy,Naples,temperature,312,10.7,22.8,18,71.38
26-09-2021,Italy,Naples,temperature,312,17.5,29,23,117.96
27-05-2021,Italy,Naples,temperature,312,11.6,22.7,17.5,71.07
12-11-2021,Italy,Naples,temperature,312,13.7,18.4,16.5,11.51
02-12-2021,Italy,Naples,temperature,310,8.9,16.5,14,26.96
05-11-2021,Italy,Naples,temperature,312,12.2,19,16.1,28.7
22-11-2021,Italy,Naples,temperature,296,10.9,15,13,6.62
08-01-2021,Italy,Naples,temperature,336,6,12,9,23.24
11-06-2021,Italy,Naples,temperature,312,15.5,27.7,23,98.29
16-06-2021,Italy,Naples,temperature,310,16.7,27.5,23.4,88.52
09-05-2021,Italy,Naples,temperature,312,11,26.6,19,120.23
29-06-2021,Italy,Naples,temperature,312,20.1,34.1,27,91.21
14-11-2021,Italy,Naples,temperature,312,10,17.5,14.1,54.62
12-01-2021,Italy,Naples,temperature,336,5.1,12,7.8,33.37
16-01-2021,Italy,Naples,temperature,336,2.2,8.8,5,26.27
20-03-2021,Italy,Naples,temperature,312,3.8,12,7.6,51.51
20-09-2021,Italy,Naples,temperature,306,20,26.5,23,28.62
17-11-2021,Italy,Naples,temperature,312,11.1,19,15.3,37.01
14-01-2021,Italy,Naples,temperature,336,1.8,12.5,9.3,115.01
16-02-2021,Italy,Naples,temperature,312,-2,11,6.5,170.06
21-07-2021,Italy,Naples,temperature,312,18.1,32.5,26.3,119.78
28-01-2021,Italy,Naples,temperature,312,1.1,12.9,9.6,133.09
30-11-2021,Italy,Naples,temperature,312,1.2,12,5.6,82.94
11-08-2021,Italy,Naples,temperature,311,22.8,38.1,29.5,136.58
11-09-2021,Italy,Naples,temperature,301,21.5,29.5,24.9,65.13
07-12-2021,Italy,Naples,temperature,199,1.4,11.5,7.5,92.97
31-01-2021,Italy,Naples,temperature,310,9.6,14.5,12.5,15.98
07-04-2021,Italy,Naples,temperature,312,5,14.6,11,72.17
06-06-2021,Italy,Naples,temperature,312,15.6,26.8,22,70.07
01-10-2021,Italy,Naples,temperature,302,18,28,22.5,89.86
31-10-2021,Italy,Naples,temperature,299,13.5,22,17.5,46.74
05-03-2021,Italy,Naples,temperature,310,4.5,15.2,12,98.05
25-04-2021,Italy,Naples,temperature,303,6.1,21.6,15,131.04
12-08-2021,Italy,Naples,temperature,312,20.3,37.6,30.6,190.59
05-08-2021,Italy,Naples,temperature,312,22.7,28.5,26.1,23.12
27-08-2021,Italy,Naples,temperature,312,19.4,28.7,25.5,49.72
01-09-2021,Italy,Naples,temperature,312,17.7,29.5,24.5,101.02
09-02-2021,Italy,Naples,temperature,312,11.3,15,13,4.96
23-02-2021,Italy,Naples,temperature,312,5.5,18.7,11.5,159.65
07-06-2021,Italy,Naples,temperature,312,15.5,25,21.5,42.4
05-05-2021,Italy,Naples,temperature,312,11.9,20,16,48.49
27-06-2021,Italy,Naples,temperature,312,16.1,32.8,27.5,153.82
22-07-2021,Italy,Naples,temperature,312,19.5,31.9,28,71.43
08-09-2021,Italy,Naples,temperature,298,19,29,23,118.83
04-04-2021,Italy,Naples,temperature,298,9,17,13,41.98
11-04-2021,Italy,Naples,temperature,312,8.3,19.9,13.8,88.03
16-04-2021,Italy,Naples,temperature,312,7.9,12.5,11,12.05
02-11-2021,Italy,Naples,temperature,312,14.6,20,18,14.65
23-11-2021,Italy,Naples,temperature,312,11.6,18.5,14,34.01
03-05-2021,Italy,Naples,temperature,312,10.5,20,15.5,62.63
18-06-2021,Italy,Naples,temperature,292,17.8,28.6,24,78.28
16-07-2021,Italy,Naples,temperature,312,17.6,27.1,23.5,49.21
12-07-2021,Italy,Naples,temperature,312,20.1,30.8,26,65.61
25-09-2021,Italy,Naples,temperature,312,16,27.5,21.5,132.04
07-11-2021,Italy,Naples,temperature,312,14.8,26,19.5,99.38
24-02-2021,Italy,Naples,temperature,312,5.4,18.1,11.5,134.87
15-06-2021,Italy,Naples,temperature,312,18.8,28.5,22.5,75.6
20-06-2021,Italy,Naples,temperature,312,18.2,30.6,25,59.06
10-01-2021,Italy,Naples,temperature,336,8.3,13.3,10,9.55
20-05-2021,Italy,Naples,temperature,312,11,21.8,17,82.61
25-08-2021,Italy,Naples,temperature,308,19.6,30.2,25.5,71.71
09-09-2021,Italy,Naples,temperature,312,16.5,27.5,23.1,142.12
30-09-2021,Italy,Naples,temperature,291,19,28,21.5,75.61
08-03-2021,Italy,Naples,temperature,310,10.5,16.1,12.6,24.58
13-05-2021,Italy,Naples,temperature,312,13.3,20.5,17.5,33.65
30-05-2021,Italy,Naples,temperature,312,16.1,23.7,20,33.31
25-07-2021,Italy,Naples,temperature,312,19.1,33,28,113.37
30-08-2021,Italy,Naples,temperature,312,17.2,28,23.5,91.73
19-09-2021,Italy,Naples,temperature,312,20.5,29,24,70.52
23-01-2021,Italy,Naples,temperature,312,9.6,15,12,21.65
22-03-2021,Italy,Naples,temperature,312,3.4,13,8.2,72.01
03-04-2021,Italy,Naples,temperature,287,7.6,18.1,14.3,68.4
09-11-2021,Italy,Naples,temperature,312,15.5,21,17,25.45
25-03-2021,Italy,Naples,temperature,294,3.5,16.9,10,155.44
02-06-2021,Italy,Naples,temperature,312,12.5,25.5,21.1,121.07
05-06-2021,Italy,Naples,temperature,312,16.3,25.9,21.5,41.49
26-11-2021,Italy,Naples,temperature,308,9.5,15.5,13,20.43
29-12-2020,Italy,Naples,temperature,336,7,15,11,46.84
07-07-2021,Italy,Naples,temperature,302,19.6,31.9,28,101.39
28-07-2021,Italy,Naples,temperature,312,18.6,35.5,29.5,188.8
05-09-2021,Italy,Naples,temperature,312,18.2,29,23.3,81.19
15-09-2021,Italy,Naples,temperature,305,20,28.5,24,73.68
28-04-2021,Italy,Naples,temperature,310,13.9,21.9,16,32.4
26-07-2021,Italy,Naples,temperature,312,20.6,35.7,29.5,164.47
06-08-2021,Italy,Naples,temperature,312,21.1,29,25,50.17
14-06-2021,Italy,Naples,temperature,312,19.4,28.6,24.5,48.18
03-09-2021,Italy,Naples,temperature,312,19.3,29.6,25,71.3
15-03-2021,Italy,Naples,temperature,312,3.9,14,11,77.29
31-05-2021,Italy,Naples,temperature,312,14.7,24.9,20,78.77
03-06-2021,Italy,Naples,temperature,312,13.3,28,22.5,123.2
18-02-2021,Italy,Naples,temperature,312,2.5,16,9.5,183.63
10-04-2021,Italy,Naples,temperature,312,3.8,17.5,13,147.06
10-07-2021,Italy,Naples,temperature,312,19.4,29.1,26,69.42
17-07-2021,Italy,Naples,temperature,312,17.8,27.1,23,49.4
18-08-2021,Italy,Naples,temperature,302,20.6,31,26,79.76
02-10-2021,Italy,Naples,temperature,312,17,24.5,21.6,55.53
18-11-2021,Italy,Naples,temperature,312,12,19.3,15,35
08-02-2021,Italy,Naples,temperature,312,10.1,13.5,12,7.25
09-04-2021,Italy,Naples,temperature,312,1.4,16.7,11.1,186.45
10-06-2021,Italy,Naples,temperature,312,15.2,30,21,112.85
25-06-2021,Italy,Naples,temperature,312,22.2,32.7,26.1,51.1
22-09-2021,Italy,Naples,temperature,302,16.6,27.5,21.5,90.99
17-02-2021,Italy,Naples,temperature,312,4,11,8.5,46.1
10-03-2021,Italy,Naples,temperature,308,7,15.1,9.8,62.49
01-06-2021,Italy,Naples,temperature,312,12.2,25,19.7,90.6
29-05-2021,Italy,Naples,temperature,312,15.4,25.9,21,70.83
13-01-2021,Italy,Naples,temperature,336,2.7,12.8,7.5,73.04
24-01-2021,Italy,Naples,temperature,312,9.6,13.5,11.9,7.94
09-03-2021,Italy,Naples,temperature,298,9,14,11,17.61
17-03-2021,Italy,Naples,temperature,310,1.9,14.4,8.5,93.93
28-06-2021,Italy,Naples,temperature,310,19.3,36.6,28,175.22
15-08-2021,Italy,Naples,temperature,296,20,35.7,29,138.7
29-11-2021,Italy,Naples,temperature,312,3.8,10.5,7,12.5
04-02-2021,Italy,Naples,temperature,301,8.2,18.4,12.1,63.42
26-02-2021,Italy,Naples,temperature,312,8.3,16.6,10.5,38.19
04-03-2021,Italy,Naples,temperature,312,4,15.3,10,135.17
21-06-2021,Italy,Naples,temperature,312,20.6,33.5,27.5,109.5
04-07-2021,Italy,Naples,temperature,290,19.5,30.4,25.5,64.65
08-07-2021,Italy,Naples,temperature,282,20.8,36.1,27.9,101.34
23-07-2021,Italy,Naples,temperature,312,19.7,31.2,26.1,53.23
13-11-2021,Italy,Naples,temperature,312,12.9,19.1,15,28.43
06-03-2021,Italy,Naples,temperature,292,8.2,17.5,11.5,62.22
16-03-2021,Italy,Naples,temperature,312,3.2,15.5,9,96.47
02-04-2021,Italy,Naples,temperature,312,10.1,20,14,42.55
03-12-2021,Italy,Naples,temperature,289,7.5,12,10.5,7.05
04-01-2021,Italy,Naples,temperature,334,2.5,11.6,7,53.83
10-02-2021,Italy,Naples,temperature,302,10,15,14,16.93
01-08-2021,Italy,Naples,temperature,312,21.9,33,28.5,91.19
27-09-2021,Italy,Naples,temperature,312,20,26,23,30.21
01-02-2021,Italy,Naples,temperature,308,6.8,15,11,45.32
30-03-2021,Italy,Naples,temperature,312,8,22.5,17,198.12
20-04-2021,Italy,Naples,temperature,312,4,15.6,10.5,102.58
18-04-2021,Italy,Naples,temperature,312,4.6,16.8,12,62.41
10-05-2021,Italy,Naples,temperature,312,11.4,27.7,21,187.89
29-07-2021,Italy,Naples,temperature,302,19.9,35.5,29.4,149.74
13-08-2021,Italy,Naples,temperature,302,21.1,36.5,31,131.65
22-08-2021,Italy,Naples,temperature,312,20,31.5,26.5,84.26
07-02-2021,Italy,Naples,temperature,303,10.1,21.1,13.5,40.81
08-04-2021,Italy,Naples,temperature,312,-0.1,15,9.5,126.78
15-04-2021,Italy,Naples,temperature,312,6,17.2,12,107.61
28-08-2021,Italy,Naples,temperature,312,19.4,28,25,41.55
04-12-2021,Italy,Naples,temperature,309,4.3,14,10,62.24
11-11-2021,Italy,Naples,temperature,312,15.6,21,18,20.57
13-03-2021,Italy,Naples,temperature,312,10.5,17,13,28.87
10-08-2021,Italy,Naples,temperature,275,20.5,37.2,30,183.43
02-09-2021,Italy,Naples,temperature,300,20.1,30.2,24.5,87.2
31-07-2021,Italy,Naples,temperature,312,21.2,34.7,28.1,115.1
17-01-2021,Italy,Naples,temperature,336,-1,7.1,4.5,46.93
11-02-2021,Italy,Naples,temperature,312,5.5,15.7,11.5,75.86
17-04-2021,Italy,Naples,temperature,312,8.3,15,11.5,31.19
19-05-2021,Italy,Naples,temperature,312,11.6,20.9,16.6,59.82
02-08-2021,Italy,Naples,temperature,312,20.3,31,26,48.19
23-08-2021,Italy,Naples,temperature,312,19.8,30.2,25.5,57.2
24-11-2021,Italy,Naples,temperature,312,11.2,17,14,18.42
18-01-2021,Italy,Naples,temperature,336,1,9.5,6,54.36
25-01-2021,Italy,Naples,temperature,312,4.2,14,11,72.08
23-04-2021,Italy,Naples,temperature,312,12.2,19,15,51.96
26-04-2021,Italy,Naples,temperature,312,7.2,22.4,17.5,152.63
04-06-2021,Italy,Naples,temperature,312,14.1,28.3,22.5,99.27
30-06-2021,Italy,Naples,temperature,309,21.2,31,26.5,60.67
01-07-2021,Italy,Naples,temperature,300,20.9,28,24.5,38.78
13-09-2021,Italy,Naples,temperature,299,18.8,30,24,115.52
13-02-2021,Italy,Naples,temperature,312,2.2,9,5,19.09
31-03-2021,Italy,Naples,temperature,303,8.4,23.1,16.1,145.35
22-05-2021,Italy,Naples,temperature,312,10.5,24.7,19.4,160.06
28-05-2021,Italy,Naples,temperature,312,11.7,26.4,20,131.33
08-05-2021,Italy,Naples,temperature,312,11.8,25.2,19,119.07
18-05-2021,Italy,Naples,temperature,312,12.2,22,17,47.05
26-08-2021,Italy,Naples,temperature,312,20.7,29.1,24.5,36.07
04-11-2021,Italy,Naples,temperature,312,12.3,22,16.5,44.92
25-11-2021,Italy,Naples,temperature,310,11.1,15.5,13,4.92
03-02-2021,Italy,Naples,temperature,293,6.5,16.6,12,105
22-04-2021,Italy,Naples,temperature,312,9.4,15.5,13,22.35
24-04-2021,Italy,Naples,temperature,311,10.7,21,16,90.67
02-05-2021,Italy,Naples,temperature,312,13.3,19.2,17,19.51
28-12-2020,Italy,Naples,temperature,334,7.5,14.5,12.5,47.67
31-12-2020,Italy,Naples,temperature,304,5.4,11.8,7.5,35.73
15-02-2021,Italy,Naples,temperature,312,-0.5,8,4,52.12
06-02-2021,Italy,Naples,temperature,312,6,22.8,14.8,255.93
01-05-2021,Italy,Naples,temperature,312,14.6,22,18.9,14.7
15-05-2021,Italy,Naples,temperature,312,10.9,20.3,16,63.93
18-03-2021,Italy,Naples,temperature,312,3.8,12.2,7.6,48.81
13-06-2021,Italy,Naples,temperature,312,17.2,27.6,23,48.65
29-08-2021,Italy,Naples,temperature,308,17.7,28.5,23.5,73.46
22-01-2021,Italy,Naples,temperature,312,12.5,15.1,14,4.73
09-06-2021,Italy,Naples,temperature,312,17.2,27,21.7,79.7
16-08-2021,Italy,Naples,temperature,312,22.9,33.1,27.5,50.37
23-09-2021,Italy,Naples,temperature,306,17.4,25.5,20.5,66.48
05-12-2021,Italy,Naples,temperature,312,8.2,15,12.4,41.96
03-01-2021,Italy,Naples,temperature,321,6.8,12,9,19.38
05-01-2021,Italy,Naples,temperature,336,4,12.5,9.5,45.66
07-01-2021,Italy,Naples,temperature,336,5,10.8,8.5,19.34
14-05-2021,Italy,Naples,temperature,303,11.5,20.5,17,45.47
06-07-2021,Italy,Naples,temperature,292,20.1,31.8,27,82.79
09-07-2021,Italy,Naples,temperature,312,20.6,33,26.5,95.78
20-07-2021,Italy,Naples,temperature,312,17.7,30.7,25.9,139.88
07-08-2021,Italy,Naples,temperature,302,20.2,32.2,27,72.77
02-02-2021,Italy,Naples,temperature,312,7.5,17,11,72.9
01-03-2021,Italy,Naples,temperature,311,5.5,17.6,10.8,141.07
23-03-2021,Italy,Naples,temperature,312,3.7,11,7,28.02
19-11-2021,Italy,Naples,temperature,312,9.4,19.1,14.4,43.11
21-11-2021,Italy,Naples,temperature,312,7.5,18.5,14,111.33
16-05-2021,Italy,Naples,temperature,312,12.6,22.6,18,41.75
18-09-2021,Italy,Naples,temperature,285,21.6,29.5,25,51.65
03-11-2021,Italy,Naples,temperature,312,15.5,22,18.5,20.79
06-11-2021,Italy,Naples,temperature,312,14.4,19,16.4,11.62
26-01-2021,Italy,Naples,temperature,302,1.5,11,8,51.13
26-03-2021,Italy,Naples,temperature,312,5,18.1,11.8,145.93
14-04-2021,Italy,Naples,temperature,312,6.9,15.7,11.3,56.32
16-11-2021,Italy,Naples,temperature,312,12.4,20,14.5,47.9
15-01-2021,Italy,Naples,temperature,326,3.8,10.9,7.1,21.28
27-04-2021,Italy,Naples,temperature,312,12.3,22.6,16.2,39.91
23-05-2021,Italy,Naples,temperature,312,12.2,25,21.9,120.57
25-05-2021,Italy,Naples,temperature,309,14.4,22.5,19,34.89
13-07-2021,Italy,Naples,temperature,312,19.7,32.5,27.5,111.76
17-08-2021,Italy,Naples,temperature,312,21.2,32,27,62.71
17-09-2021,Italy,Naples,temperature,312,21.1,28,23.5,38.34
24-09-2021,Italy,Naples,temperature,310,14.5,26,21.1,127.28
19-02-2021,Italy,Naples,temperature,312,3,14.9,9.5,155.03
12-03-2021,Italy,Naples,temperature,312,10,15.8,13.3,23.02
21-04-2021,Italy,Naples,temperature,312,6,18.7,14,140.01
15-11-2021,Italy,Naples,temperature,312,7.7,20.5,15.1,141.55
28-11-2021,Italy,Naples,temperature,310,7.7,15,12,38.69
11-07-2021,Italy,Naples,temperature,312,19,30.2,26,52.59
28-09-2021,Italy,Naples,temperature,312,19,29,23.3,106.84
02-01-2021,Italy,Naples,temperature,336,10.5,15.5,12.5,15.54
28-02-2021,Italy,Naples,temperature,312,5.7,18,11.5,108.08
11-05-2021,Italy,Naples,temperature,312,12.2,27.6,19.5,114.41
24-03-2021,Italy,Naples,temperature,312,1.1,14.4,10,116.28
14-09-2021,Italy,Naples,temperature,295,20,27.5,23,64.04
06-01-2021,Italy,Naples,temperature,336,6.1,11,9.5,17.46
11-01-2021,Italy,Naples,temperature,336,3.7,12.5,8.5,28.51
27-02-2021,Italy,Naples,temperature,307,7.7,15,11,23.99
15-07-2021,Italy,Naples,temperature,312,17.6,27,23,48.87
04-09-2021,Italy,Naples,temperature,302,19.4,29.5,24,61.61
07-09-2021,Italy,Naples,temperature,312,20,30,24,102.24
16-09-2021,Italy,Naples,temperature,312,20.5,29,24.5,63
03-10-2021,Italy,Naples,temperature,117,18,21.1,19.5,9.29
29-01-2021,Italy,Naples,temperature,312,8,15.4,12,54.07
05-02-2021,Italy,Naples,temperature,312,6.5,21.2,12.7,211.25
05-07-2021,Italy,Naples,temperature,312,21.1,30,25.5,54.26
20-11-2021,Italy,Naples,temperature,312,6.2,20,14,127.18
03-03-2021,Italy,Naples,temperature,312,1.9,17.2,10.5,179.99
13-04-2021,Italy,Naples,temperature,312,10.2,15,12.5,18.46
14-07-2021,Italy,Naples,temperature,312,20.5,27.5,23.9,32.59
28-03-2021,Italy,Naples,temperature,299,6.5,20.4,13.5,181.44
17-05-2021,Italy,Naples,temperature,312,11.6,21.8,17.5,66.9
